Item Purchased,Category,Season,Review Rating,Previous Purchases,Frequency Ranking,cluster
Socks,Clothing,Spring,0.15999999999999992,11,0.20000000000000007,1
Sandals,Footwear,Spring,0.8399999999999999,27,0.0,0
Blouse,Clothing,Spring,0.2400000000000002,18,0.0,0
Belt,Accessories,Spring,0.9600000000000002,39,1.0,2
Sunglasses,Accessories,Spring,0.28000000000000025,20,0.8000000000000002,0
Sweater,Clothing,Spring,0.7600000000000002,14,1.0,1
Scarf,Accessories,Spring,0.6800000000000002,25,0.20000000000000007,0
Jewelry,Accessories,Spring,0.8800000000000001,20,0.0,0
Gloves,Accessories,Spring,0.11999999999999988,16,0.4,1
Backpack,Accessories,Spring,0.28000000000000025,17,0.8000000000000002,1
Sweater,Clothing,Spring,0.56,42,0.20000000000000007,2
Shoes,Footwear,Spring,0.040000000000000036,21,0.6,0
Coat,Outerwear,Spring,0.6800000000000002,32,0.4,0
Jewelry,Accessories,Spring,0.20000000000000018,28,0.8000000000000002,0
Sweater,Clothing,Spring,0.4800000000000002,23,0.20000000000000007,0
Belt,Accessories,Spring,0.0,22,0.8000000000000002,0
Scarf,Accessories,Spring,0.3600000000000001,18,0.8000000000000002,0
Shoes,Footwear,Spring,0.8800000000000001,24,0.4,0
Handbag,Accessories,Spring,0.08000000000000007,33,0.20000000000000007,0
Skirt,Clothing,Spring,0.8399999999999999,19,0.0,0
Sandals,Footwear,Spring,0.9199999999999999,19,1.0,0
Hat,Accessories,Spring,0.7600000000000002,24,1.0,0
Skirt,Clothing,Spring,0.52,25,0.0,0
Dress,Clothing,Spring,0.8,21,0.8000000000000002,0
Pants,Clothing,Spring,0.3600000000000001,6,0.20000000000000007,1
Dress,Clothing,Spring,0.4800000000000002,50,0.0,2
Jewelry,Accessories,Spring,0.8,24,0.20000000000000007,0
Shorts,Clothing,Spring,0.040000000000000036,1,0.0,1
Sweater,Clothing,Spring,0.4800000000000002,44,0.0,2
Shorts,Clothing,Spring,0.52,21,0.0,0
Coat,Outerwear,Spring,0.040000000000000036,48,0.0,2
Jeans,Clothing,Spring,0.8800000000000001,5,1.0,1
Sweater,Clothing,Spring,0.040000000000000036,47,0.8000000000000002,2
Pants,Clothing,Spring,0.52,27,1.0,0
Belt,Accessories,Spring,0.6000000000000001,16,0.8000000000000002,1
T-shirt,Clothing,Spring,0.040000000000000036,45,0.20000000000000007,2
Socks,Clothing,Spring,0.40000000000000013,37,0.8000000000000002,2
Dress,Clothing,Spring,0.11999999999999988,18,0.6,0
Handbag,Accessories,Spring,0.8,29,0.6,0
Jewelry,Accessories,Spring,1.0,39,0.6,2
Scarf,Accessories,Spring,0.6399999999999999,39,0.0,2
Jewelry,Accessories,Spring,0.3600000000000001,40,0.4,2
Boots,Footwear,Spring,0.6800000000000002,28,0.6,0
Sweater,Clothing,Spring,0.9199999999999999,25,0.8000000000000002,0
T-shirt,Clothing,Spring,0.32000000000000006,38,0.20000000000000007,2
Scarf,Accessories,Spring,0.9199999999999999,7,0.8000000000000002,1
T-shirt,Clothing,Spring,0.9199999999999999,11,0.6,1
Gloves,Accessories,Spring,0.8399999999999999,13,0.6,1
Hoodie,Clothing,Spring,0.2400000000000002,5,0.8000000000000002,1
Sneakers,Footwear,Spring,0.3600000000000001,36,0.8000000000000002,2
Sweater,Clothing,Spring,0.9199999999999999,1,0.4,1
Belt,Accessories,Spring,0.52,24,0.8000000000000002,0
Sweater,Clothing,Spring,0.20000000000000018,27,0.8000000000000002,0
Socks,Clothing,Spring,0.52,18,0.8000000000000002,0
Scarf,Accessories,Spring,0.20000000000000018,21,0.8000000000000002,0
Shoes,Footwear,Spring,0.6000000000000001,39,0.0,2
Shorts,Clothing,Spring,0.44000000000000017,7,0.0,1
Gloves,Accessories,Spring,0.9600000000000002,48,0.0,2
Backpack,Accessories,Spring,0.8,37,0.0,2
Coat,Outerwear,Spring,0.56,29,0.0,0
Scarf,Accessories,Spring,0.40000000000000013,2,0.8000000000000002,1
Shoes,Footwear,Spring,0.040000000000000036,36,0.8000000000000002,2
Sweater,Clothing,Spring,0.8399999999999999,32,1.0,0
Boots,Footwear,Spring,0.44000000000000017,27,0.6,0
Boots,Footwear,Spring,0.15999999999999992,21,0.20000000000000007,0
T-shirt,Clothing,Spring,0.72,9,0.8000000000000002,1
Shorts,Clothing,Spring,1.0,33,0.8000000000000002,0
Hat,Accessories,Spring,0.8,7,0.6,1
Sunglasses,Accessories,Spring,0.56,20,0.4,0
Gloves,Accessories,Spring,0.0,37,0.4,2
Sandals,Footwear,Spring,0.9600000000000002,5,0.4,1
Coat,Outerwear,Spring,0.28000000000000025,41,0.6,2
Sandals,Footwear,Spring,0.8,17,1.0,1
T-shirt,Clothing,Spring,0.28000000000000025,24,1.0,0
Socks,Clothing,Spring,0.28000000000000025,43,1.0,2
Dress,Clothing,Spring,0.2400000000000002,33,0.0,0
Boots,Footwear,Spring,0.8399999999999999,35,0.8000000000000002,2
Skirt,Clothing,Spring,0.72,11,0.6,1
Shirt,Clothing,Spring,0.15999999999999992,31,1.0,0
Sneakers,Footwear,Spring,0.44000000000000017,1,0.8000000000000002,1
Jacket,Outerwear,Spring,0.44000000000000017,37,1.0,2
Sweater,Clothing,Spring,0.6399999999999999,10,1.0,1
Jacket,Outerwear,Spring,0.9600000000000002,2,0.4,1
Shorts,Clothing,Spring,0.6000000000000001,38,0.6,2
Socks,Clothing,Spring,0.8800000000000001,20,0.6,0
Boots,Footwear,Spring,0.6800000000000002,27,0.0,0
Hat,Accessories,Spring,1.0,25,0.6,0
Scarf,Accessories,Spring,0.8,44,0.6,2
Gloves,Accessories,Spring,0.8399999999999999,38,0.0,2
Jacket,Outerwear,Spring,0.6000000000000001,21,0.8000000000000002,0
Socks,Clothing,Spring,0.6000000000000001,44,0.8000000000000002,2
Sunglasses,Accessories,Spring,0.56,10,0.20000000000000007,1
Shoes,Footwear,Spring,0.8800000000000001,11,0.20000000000000007,1
Sandals,Footwear,Spring,0.15999999999999992,50,0.4,2
Dress,Clothing,Spring,0.6000000000000001,50,0.20000000000000007,2
Skirt,Clothing,Spring,0.11999999999999988,14,0.8000000000000002,1
Boots,Footwear,Spring,0.9600000000000002,19,0.8000000000000002,0
Pants,Clothing,Spring,0.6800000000000002,33,0.0,0
Gloves,Accessories,Spring,0.56,12,0.20000000000000007,1
Shorts,Clothing,Spring,0.44000000000000017,8,1.0,1
Pants,Clothing,Spring,0.9600000000000002,50,0.20000000000000007,2
Jacket,Outerwear,Spring,0.32000000000000006,45,0.8000000000000002,2
Sweater,Clothing,Spring,0.9199999999999999,37,0.8000000000000002,2
Shirt,Clothing,Spring,0.6800000000000002,27,0.8000000000000002,0
Sunglasses,Accessories,Spring,0.040000000000000036,9,0.20000000000000007,1
Sneakers,Footwear,Spring,0.6800000000000002,3,0.20000000000000007,1
Shorts,Clothing,Spring,0.9199999999999999,45,1.0,2
Sunglasses,Accessories,Spring,0.6000000000000001,40,0.0,2
Shorts,Clothing,Spring,0.2400000000000002,30,0.0,0
Hoodie,Clothing,Spring,0.28000000000000025,18,0.20000000000000007,0
Shirt,Clothing,Spring,0.4800000000000002,21,0.20000000000000007,0
Scarf,Accessories,Spring,0.6399999999999999,26,0.8000000000000002,0
Boots,Footwear,Spring,0.40000000000000013,13,0.8000000000000002,1
Jeans,Clothing,Spring,0.040000000000000036,37,0.4,2
Jewelry,Accessories,Spring,0.44000000000000017,9,0.8000000000000002,1
Socks,Clothing,Spring,0.6800000000000002,7,0.0,1
Coat,Outerwear,Spring,0.40000000000000013,30,0.8000000000000002,0
Shirt,Clothing,Spring,0.11999999999999988,28,0.8000000000000002,0
Dress,Clothing,Spring,0.15999999999999992,32,0.0,0
Sunglasses,Accessories,Spring,0.44000000000000017,28,0.20000000000000007,0
Boots,Footwear,Spring,0.6399999999999999,42,0.8000000000000002,2
Shorts,Clothing,Spring,0.7600000000000002,13,1.0,1
Gloves,Accessories,Spring,0.15999999999999992,3,0.4,1
Coat,Outerwear,Spring,0.32000000000000006,22,1.0,0
Sweater,Clothing,Spring,0.15999999999999992,6,0.6,1
Backpack,Accessories,Spring,0.040000000000000036,45,1.0,2
Socks,Clothing,Spring,0.72,8,0.6,1
Sneakers,Footwear,Spring,0.32000000000000006,8,0.20000000000000007,1
Shirt,Clothing,Spring,1.0,8,0.0,1
Socks,Clothing,Spring,0.0,37,1.0,2
Dress,Clothing,Spring,0.8399999999999999,38,0.20000000000000007,2
Shoes,Footwear,Spring,0.44000000000000017,38,0.4,2
Shorts,Clothing,Spring,0.6000000000000001,37,0.8000000000000002,2
Handbag,Accessories,Spring,0.4800000000000002,25,1.0,0
Sneakers,Footwear,Spring,0.6800000000000002,45,1.0,2
Socks,Clothing,Spring,0.52,48,0.0,2
Hat,Accessories,Spring,0.20000000000000018,27,0.8000000000000002,0
Handbag,Accessories,Spring,0.8800000000000001,30,0.8000000000000002,0
Sneakers,Footwear,Spring,0.0,27,0.6,0
Hoodie,Clothing,Spring,0.56,31,0.8000000000000002,0
Blouse,Clothing,Spring,0.20000000000000018,48,0.4,2
Socks,Clothing,Spring,0.2400000000000002,14,0.8000000000000002,1
Hoodie,Clothing,Spring,0.9600000000000002,33,0.0,0
Coat,Outerwear,Spring,0.72,49,0.20000000000000007,2
Shirt,Clothing,Spring,0.040000000000000036,10,0.0,1
Shirt,Clothing,Spring,0.44000000000000017,25,1.0,0
Boots,Footwear,Spring,0.4800000000000002,42,0.4,2
Jeans,Clothing,Spring,0.72,24,0.4,0
Dress,Clothing,Spring,0.6800000000000002,23,0.0,0
Pants,Clothing,Spring,0.72,22,0.6,0
Socks,Clothing,Spring,0.20000000000000018,14,0.4,1
Shoes,Footwear,Spring,0.6399999999999999,3,0.6,1
Skirt,Clothing,Spring,0.32000000000000006,35,0.0,2
Jacket,Outerwear,Spring,0.2400000000000002,23,0.8000000000000002,0
Hat,Accessories,Spring,0.08000000000000007,33,1.0,0
Handbag,Accessories,Spring,0.040000000000000036,45,0.4,2
Jeans,Clothing,Spring,0.15999999999999992,25,0.4,0
Skirt,Clothing,Spring,0.6399999999999999,14,0.4,1
Backpack,Accessories,Spring,0.2400000000000002,25,0.6,0
Scarf,Accessories,Spring,0.44000000000000017,44,0.20000000000000007,2
Gloves,Accessories,Spring,0.72,47,0.6,2
Backpack,Accessories,Spring,0.8800000000000001,14,0.6,1
Hoodie,Clothing,Spring,0.52,3,0.4,1
Hat,Accessories,Spring,0.8800000000000001,33,0.4,0
Jewelry,Accessories,Spring,0.8800000000000001,38,0.8000000000000002,2
Shirt,Clothing,Spring,0.3600000000000001,46,1.0,2
Belt,Accessories,Spring,0.40000000000000013,19,0.0,0
T-shirt,Clothing,Spring,0.15999999999999992,46,0.0,2
Dress,Clothing,Spring,0.11999999999999988,16,0.20000000000000007,1
Pants,Clothing,Spring,0.6800000000000002,21,0.8000000000000002,0
Hoodie,Clothing,Spring,0.3600000000000001,22,0.6,0
Jeans,Clothing,Spring,0.08000000000000007,16,0.6,1
Sweater,Clothing,Spring,0.4800000000000002,11,0.4,1
Shorts,Clothing,Spring,0.72,11,0.8000000000000002,1
Shirt,Clothing,Spring,0.6800000000000002,7,1.0,1
Jeans,Clothing,Spring,0.7600000000000002,11,0.8000000000000002,1
Sneakers,Footwear,Spring,0.08000000000000007,33,0.6,0
Jeans,Clothing,Spring,0.4800000000000002,21,0.6,0
Belt,Accessories,Spring,0.040000000000000036,15,0.0,1
Belt,Accessories,Spring,0.9199999999999999,39,0.8000000000000002,2
Coat,Outerwear,Spring,0.11999999999999988,4,0.4,1
Sunglasses,Accessories,Spring,0.44000000000000017,36,0.4,2
Shirt,Clothing,Spring,0.15999999999999992,42,0.4,2
Scarf,Accessories,Spring,0.8800000000000001,11,0.4,1
Skirt,Clothing,Spring,0.040000000000000036,12,0.8000000000000002,1
Jewelry,Accessories,Spring,0.7600000000000002,20,0.4,0
Sunglasses,Accessories,Spring,0.7600000000000002,26,0.8000000000000002,0
Boots,Footwear,Spring,0.0,14,1.0,1
Sandals,Footwear,Spring,0.040000000000000036,12,0.8000000000000002,1
Boots,Footwear,Spring,1.0,10,0.20000000000000007,1
Dress,Clothing,Spring,0.9600000000000002,19,0.20000000000000007,0
Skirt,Clothing,Spring,0.44000000000000017,23,0.6,0
Belt,Accessories,Spring,0.8399999999999999,34,0.8000000000000002,0
Boots,Footwear,Spring,0.6000000000000001,39,0.0,2
Belt,Accessories,Spring,0.40000000000000013,47,0.4,2
Scarf,Accessories,Spring,0.8,36,0.6,2
Shoes,Footwear,Spring,0.2400000000000002,2,0.6,1
Sunglasses,Accessories,Spring,0.9199999999999999,24,1.0,0
Shorts,Clothing,Spring,0.08000000000000007,40,0.8000000000000002,2
Jewelry,Accessories,Spring,0.20000000000000018,10,1.0,1
Pants,Clothing,Spring,0.44000000000000017,31,0.8000000000000002,0
Shoes,Footwear,Spring,0.52,48,0.8000000000000002,2
Socks,Clothing,Spring,0.15999999999999992,23,0.6,0
Shoes,Footwear,Spring,0.40000000000000013,3,0.8000000000000002,1
Gloves,Accessories,Spring,0.9199999999999999,2,0.20000000000000007,1
Scarf,Accessories,Spring,0.040000000000000036,29,0.20000000000000007,0
Jeans,Clothing,Spring,0.8800000000000001,37,0.8000000000000002,2
Backpack,Accessories,Spring,0.15999999999999992,32,0.8000000000000002,0
Dress,Clothing,Spring,0.9600000000000002,46,1.0,2
Gloves,Accessories,Spring,0.44000000000000017,33,0.8000000000000002,0
Sandals,Footwear,Spring,0.3600000000000001,32,0.4,0
Pants,Clothing,Spring,0.8399999999999999,41,0.4,2
Jewelry,Accessories,Spring,0.3600000000000001,48,0.4,2
Belt,Accessories,Spring,0.9600000000000002,47,1.0,2
Jeans,Clothing,Spring,0.32000000000000006,28,0.8000000000000002,0
Blouse,Clothing,Spring,0.32000000000000006,10,0.8000000000000002,1
Jacket,Outerwear,Spring,0.32000000000000006,24,0.20000000000000007,0
Jacket,Outerwear,Spring,0.7600000000000002,20,1.0,0
Hat,Accessories,Spring,0.40000000000000013,42,0.0,2
T-shirt,Clothing,Spring,0.6399999999999999,3,0.0,1
Scarf,Accessories,Spring,0.6000000000000001,33,0.6,0
Coat,Outerwear,Spring,0.15999999999999992,47,0.8000000000000002,2
Belt,Accessories,Spring,0.8,45,0.20000000000000007,2
Backpack,Accessories,Spring,0.52,33,0.8000000000000002,0
Scarf,Accessories,Spring,0.6800000000000002,27,0.8000000000000002,0
Sweater,Clothing,Spring,0.8800000000000001,6,0.8000000000000002,1
Jewelry,Accessories,Spring,0.6399999999999999,20,0.4,0
Handbag,Accessories,Spring,0.44000000000000017,27,1.0,0
Pants,Clothing,Spring,0.7600000000000002,2,1.0,1
Hoodie,Clothing,Spring,0.72,8,0.8000000000000002,1
T-shirt,Clothing,Spring,0.20000000000000018,6,0.0,1
Hoodie,Clothing,Spring,0.8399999999999999,32,0.4,0
Sunglasses,Accessories,Spring,0.8,24,0.6,0
Jewelry,Accessories,Spring,0.2400000000000002,36,1.0,2
Handbag,Accessories,Spring,0.72,12,0.20000000000000007,1
Sweater,Clothing,Spring,0.9600000000000002,40,0.4,2
Shirt,Clothing,Spring,0.9199999999999999,22,0.6,0
Shirt,Clothing,Spring,0.4800000000000002,20,0.6,0
Hoodie,Clothing,Spring,0.72,25,0.8000000000000002,0
Coat,Outerwear,Spring,0.56,42,0.8000000000000002,2
T-shirt,Clothing,Spring,0.40000000000000013,27,0.8000000000000002,0
Pants,Clothing,Spring,0.040000000000000036,10,0.8000000000000002,1
Jewelry,Accessories,Spring,0.32000000000000006,40,0.20000000000000007,2
Blouse,Clothing,Spring,0.6800000000000002,24,1.0,0
Dress,Clothing,Spring,0.15999999999999992,44,0.8000000000000002,2
Skirt,Clothing,Spring,0.28000000000000025,33,0.8000000000000002,0
Socks,Clothing,Spring,0.56,15,0.20000000000000007,1
Coat,Outerwear,Spring,0.8399999999999999,42,0.8000000000000002,2
Belt,Accessories,Spring,0.6399999999999999,26,0.4,0
Skirt,Clothing,Spring,0.9199999999999999,24,0.6,0
Dress,Clothing,Spring,0.9600000000000002,23,0.20000000000000007,0
Skirt,Clothing,Spring,0.9600000000000002,34,0.6,0
Jewelry,Accessories,Spring,0.52,45,0.4,2
Pants,Clothing,Spring,0.8,4,1.0,1
Jeans,Clothing,Spring,0.56,29,0.6,0
Scarf,Accessories,Spring,0.15999999999999992,14,0.0,1
Belt,Accessories,Spring,0.28000000000000025,20,0.0,0
Handbag,Accessories,Spring,0.40000000000000013,38,0.8000000000000002,2
Hoodie,Clothing,Spring,0.8399999999999999,14,0.0,1
Handbag,Accessories,Spring,0.4800000000000002,14,0.0,1
Boots,Footwear,Spring,0.2400000000000002,43,0.0,2
Blouse,Clothing,Spring,0.9600000000000002,19,0.8000000000000002,0
Hat,Accessories,Spring,0.8399999999999999,49,0.6,2
Socks,Clothing,Spring,0.6000000000000001,43,0.8000000000000002,2
Sweater,Clothing,Spring,0.20000000000000018,46,0.0,2
Dress,Clothing,Spring,0.7600000000000002,42,0.4,2
Coat,Outerwear,Spring,0.9199999999999999,32,0.0,0
Blouse,Clothing,Spring,0.20000000000000018,22,0.20000000000000007,0
T-shirt,Clothing,Spring,0.40000000000000013,18,0.8000000000000002,0
Shorts,Clothing,Spring,1.0,43,0.6,2
Sneakers,Footwear,Spring,0.32000000000000006,2,0.8000000000000002,1
Dress,Clothing,Spring,0.20000000000000018,31,0.0,0
Boots,Footwear,Spring,0.6399999999999999,34,0.0,0
Shirt,Clothing,Spring,0.6399999999999999,30,0.4,0
Shirt,Clothing,Spring,0.08000000000000007,27,1.0,0
T-shirt,Clothing,Spring,0.08000000000000007,41,1.0,2
Jewelry,Accessories,Spring,0.20000000000000018,47,0.4,2
Jewelry,Accessories,Spring,0.72,42,0.20000000000000007,2
Jeans,Clothing,Spring,0.6399999999999999,32,0.0,0
Hat,Accessories,Spring,0.2400000000000002,37,0.4,2
Boots,Footwear,Spring,0.9199999999999999,37,1.0,2
Blouse,Clothing,Spring,1.0,5,0.4,1
Belt,Accessories,Spring,0.8,8,0.8000000000000002,1
Dress,Clothing,Spring,0.56,38,0.8000000000000002,2
Skirt,Clothing,Spring,0.3600000000000001,3,0.20000000000000007,1
Sandals,Footwear,Spring,0.28000000000000025,23,0.8000000000000002,0
Jeans,Clothing,Spring,0.11999999999999988,16,0.8000000000000002,1
T-shirt,Clothing,Spring,0.8,47,0.0,2
Backpack,Accessories,Spring,0.6000000000000001,18,0.0,0
Pants,Clothing,Spring,0.8,2,0.0,1
Shorts,Clothing,Spring,0.6800000000000002,29,0.4,0
Belt,Accessories,Spring,0.8399999999999999,14,0.8000000000000002,1
Pants,Clothing,Spring,0.11999999999999988,19,0.6,0
Shorts,Clothing,Spring,0.08000000000000007,19,0.8000000000000002,0
Sunglasses,Accessories,Spring,0.6000000000000001,48,1.0,2
Shorts,Clothing,Spring,0.8399999999999999,15,0.0,1
Shoes,Footwear,Spring,0.8399999999999999,17,0.6,1
Socks,Clothing,Spring,0.28000000000000025,8,0.8000000000000002,1
Hoodie,Clothing,Spring,0.72,16,0.4,1
Coat,Outerwear,Spring,0.6800000000000002,12,0.6,1
Sneakers,Footwear,Spring,0.9199999999999999,44,0.8000000000000002,2
Sweater,Clothing,Spring,0.3600000000000001,19,0.8000000000000002,0
Sneakers,Footwear,Spring,0.3600000000000001,34,0.6,0
Belt,Accessories,Spring,0.28000000000000025,23,0.8000000000000002,0
Socks,Clothing,Spring,0.28000000000000025,23,0.8000000000000002,0
Hat,Accessories,Spring,0.8,37,0.8000000000000002,2
Backpack,Accessories,Spring,0.44000000000000017,21,0.4,0
Jacket,Outerwear,Spring,0.6000000000000001,34,0.20000000000000007,0
Scarf,Accessories,Spring,0.0,25,0.0,0
Pants,Clothing,Spring,0.11999999999999988,42,0.6,2
Sneakers,Footwear,Spring,0.6399999999999999,8,0.20000000000000007,1
Sandals,Footwear,Spring,1.0,24,0.20000000000000007,0
Sunglasses,Accessories,Spring,0.20000000000000018,42,0.6,2
Scarf,Accessories,Spring,0.32000000000000006,4,0.6,1
Dress,Clothing,Spring,0.56,40,0.4,2
Gloves,Accessories,Spring,0.6800000000000002,34,0.0,0
Gloves,Accessories,Spring,0.56,14,0.8000000000000002,1
Scarf,Accessories,Spring,0.11999999999999988,40,0.8000000000000002,2
Backpack,Accessories,Spring,0.44000000000000017,20,0.8000000000000002,0
Shirt,Clothing,Spring,0.44000000000000017,15,0.6,1
Handbag,Accessories,Spring,0.8,11,0.20000000000000007,1
Backpack,Accessories,Spring,0.6800000000000002,41,0.8000000000000002,2
Shorts,Clothing,Spring,0.8399999999999999,21,0.8000000000000002,0
Dress,Clothing,Spring,0.20000000000000018,24,0.8000000000000002,0
Coat,Outerwear,Spring,0.15999999999999992,24,0.6,0
Sandals,Footwear,Spring,0.7600000000000002,13,0.6,1
Hoodie,Clothing,Spring,0.11999999999999988,42,0.20000000000000007,2
Jacket,Outerwear,Spring,0.8800000000000001,11,0.4,1
Coat,Outerwear,Spring,0.08000000000000007,30,0.0,0
Shirt,Clothing,Spring,0.8800000000000001,47,0.8000000000000002,2
Sweater,Clothing,Spring,0.15999999999999992,34,1.0,0
Sandals,Footwear,Spring,0.56,15,0.0,1
Jewelry,Accessories,Spring,0.11999999999999988,48,0.0,2
Hat,Accessories,Spring,0.40000000000000013,11,1.0,1
Blouse,Clothing,Spring,0.6000000000000001,24,0.6,0
Coat,Outerwear,Spring,0.6000000000000001,2,1.0,1
Skirt,Clothing,Spring,0.32000000000000006,31,0.4,0
Gloves,Accessories,Spring,0.6399999999999999,43,1.0,2
Gloves,Accessories,Spring,0.3600000000000001,3,0.8000000000000002,1
Sneakers,Footwear,Spring,1.0,23,0.0,0
Sneakers,Footwear,Spring,0.9600000000000002,15,0.8000000000000002,1
T-shirt,Clothing,Spring,0.20000000000000018,23,0.8000000000000002,0
Jacket,Outerwear,Spring,0.52,16,0.0,1
Jeans,Clothing,Spring,0.08000000000000007,13,0.0,1
Blouse,Clothing,Spring,0.7600000000000002,3,0.0,1
Socks,Clothing,Spring,0.6399999999999999,27,0.6,0
Gloves,Accessories,Spring,0.3600000000000001,12,0.4,1
Shorts,Clothing,Spring,0.9199999999999999,5,0.6,1
T-shirt,Clothing,Spring,0.6000000000000001,47,0.8000000000000002,2
Coat,Outerwear,Spring,0.56,22,0.4,0
Backpack,Accessories,Spring,0.8,8,0.8000000000000002,1
Shoes,Footwear,Spring,0.28000000000000025,50,0.20000000000000007,2
Belt,Accessories,Spring,1.0,19,0.0,0
Jewelry,Accessories,Spring,0.56,17,0.8000000000000002,1
Sneakers,Footwear,Spring,0.15999999999999992,19,0.0,0
Blouse,Clothing,Spring,0.20000000000000018,20,0.6,0
Blouse,Clothing,Spring,0.9199999999999999,21,0.4,0
Backpack,Accessories,Spring,0.6399999999999999,9,0.6,1
Sneakers,Footwear,Spring,0.8399999999999999,8,0.6,1
Skirt,Clothing,Spring,0.6800000000000002,32,0.8000000000000002,0
Shirt,Clothing,Spring,0.44000000000000017,28,0.8000000000000002,0
Dress,Clothing,Spring,0.4800000000000002,36,0.6,2
Boots,Footwear,Spring,0.6000000000000001,7,0.8000000000000002,1
Belt,Accessories,Spring,0.0,39,0.6,2
Blouse,Clothing,Spring,0.2400000000000002,46,0.4,2
Dress,Clothing,Spring,0.9600000000000002,25,0.6,0
Backpack,Accessories,Spring,0.40000000000000013,45,0.8000000000000002,2
Boots,Footwear,Spring,0.8800000000000001,24,1.0,0
Shirt,Clothing,Spring,0.15999999999999992,33,0.6,0
T-shirt,Clothing,Spring,0.72,4,0.8000000000000002,1
Socks,Clothing,Spring,0.3600000000000001,1,0.20000000000000007,1
Hat,Accessories,Spring,0.3600000000000001,50,0.4,2
Blouse,Clothing,Spring,0.32000000000000006,13,0.4,1
Socks,Clothing,Spring,0.7600000000000002,33,0.8000000000000002,0
Dress,Clothing,Spring,0.40000000000000013,32,0.8000000000000002,0
Jacket,Outerwear,Spring,0.8399999999999999,18,1.0,0
Scarf,Accessories,Spring,0.6000000000000001,13,1.0,1
